repair_id,severity,repair_name,employee_id
0501540f-d885-4e27-95d9-501e3fc53608,0.41889493748393225,Transformer Oil Leak Repair,
00a47fa0-ad59-4353-a61a-e4c4a987187d,0.6270233206594646,Transformer Oil Leak Repair,
4249ed37-99b4-482f-ab69-08ca5c4a1f72,0.6847381660344631,Transformer Oil Leak Repair,
6b8d906f-e72d-4474-b52c-b5a7292a1e21,0.3133900034705358,Transformer Oil Leak Repair,
0d664e6a-f811-4d09-9aa8-d59529aa22fc,0.09593080173514801,Transformer Oil Leak Repair,
8919b383-a66b-4d3d-a252-00bb51a6d07c,0.1884219435268566,Transformer Oil Leak Repair,
0ebfcd66-21e3-4dbf-8707-005ace28d223,0.4389946998747474,Transformer Oil Leak Repair,
1417586a-9930-4248-b149-e068eaddb2bb,0.15087881363980704,Transformer Oil Leak Repair,
198b352e-c8be-49c9-b7c3-bb7f60bdbfbd,0.8370923529871792,Transformer Oil Leak Repair,
f354d1db-bfbb-4b67-a4f5-77f53e268a01,0.3317541605231751,Transformer Oil Leak Repair,
1c1d6a6d-c5f3-423d-a7de-0743efb444d8,0.813231187986123,Transformer Oil Leak Repair,
be93900d-c413-4285-b802-5bd9c448cf9c,0.307219625765905,Transformer Oil Leak Repair,
b44ef8af-8fe7-4dc5-a0fd-6ce1c852c07e,0.05758307421363118,Transformer Oil Leak Repair,
f6caa703-7f47-497c-b58d-2fb5535691b2,0.49919112411081434,Transformer Oil Leak Repair,
c273b5b5-d31b-4559-8498-a903769a860f,0.14569946308983106,Transformer Oil Leak Repair,
af5337fe-6f87-44cb-8059-8bc8ec4df878,0.9619487464810839,Transformer Oil Leak Repair,
6054faa9-82c0-48a9-8542-f1468cf67b2f,0.3271217691218261,Transformer Oil Leak Repair,
cdaa42ec-c7c4-45ee-a99f-13415fbc6246,0.6995256664088217,Transformer Oil Leak Repair,
20c5b852-2364-4d0b-a2cf-46d32003b772,0.8051849962070459,Transformer Oil Leak Repair,
6d6b91da-a479-464c-9e04-77cab6599c1c,0.03092625372955371,Transformer Oil Leak Repair,
e1656a5f-cd8a-4861-bdcd-dddd679b1055,0.8569953869891824,Transformer Oil Leak Repair,
04c10fe7-eb43-421d-9902-15817479a67d,0.11440592299265329,Transformer Oil Leak Repair,
09425a75-399b-4cab-b816-7589a6e10eb3,0.7123130956674699,Transformer Oil Leak Repair,
e02ecea2-db69-4665-a1cf-c4dbad92f0b3,0.5376777604596246,Transformer Oil Leak Repair,
fc5eb048-38ee-4e5f-9dad-8fb4e4841bc8,0.08176433940912853,Transformer Oil Leak Repair,
3bce70bc-24df-49aa-8eba-6f891d203258,0.6723532613649085,Transformer Oil Leak Repair,
14f1b1ac-9f23-4129-a0a2-a72a3699c434,0.26937684306261367,Transformer Oil Leak Repair,
cf07d24a-70cb-4545-abd5-b4dbe791c39a,0.6668311854003359,Transformer Oil Leak Repair,
0d9708d9-4189-4ed0-9a51-47cf30d15623,0.8736484858345149,Transformer Oil Leak Repair,
4e7c9fe4-75e9-4206-9d2a-0a86a54a9bfc,0.10188026525142313,Transformer Oil Leak Repair,
ee9f5c49-fa6c-49bc-87e5-3fb119466ae2,0.8206723867477947,Transformer Oil Leak Repair,
991f2343-0558-43d9-a39d-3455bf0534c7,0.07833030135433505,Transformer Oil Leak Repair,
a565d83c-add9-451a-80e8-f182275b1f9a,0.5870413378193649,Transformer Oil Leak Repair,
740f429b-1ea3-4119-91a7-733a2abab76a,0.43597136333737474,Transformer Oil Leak Repair,
3459d6d5-81f3-49c1-9b20-6f9f37778b1f,0.08987582015514561,Transformer Oil Leak Repair,
67f7f7bf-c9e0-4ca3-80f5-42209ddcefb7,0.24855110845342476,Transformer Oil Leak Repair,
48a9e006-d33e-4815-b297-71fa8b51053b,0.2622458884524199,Transformer Oil Leak Repair,
6447b50d-3170-42f0-9c69-9af94300ae3c,0.03321593537073175,Transformer Oil Leak Repair,
15bd8345-9309-480c-9587-4230ccc3affe,0.27874174422498055,Transformer Oil Leak Repair,
45ae6e54-358a-40fe-8c30-85e719099950,0.943440294722742,Transformer Oil Leak Repair,
a814cbe9-4415-4122-b9a2-88e8d14730a7,0.839180638196066,Transformer Oil Leak Repair,
dab20e43-6937-4068-a7c4-b94018d21646,0.35711812939631693,Transformer Oil Leak Repair,
761c8e5e-2254-4f82-9aa2-54e95fe0bd14,0.14503748827859642,Transformer Oil Leak Repair,
296f7067-fe7a-453b-b065-b0ef22cfd825,0.7211523729105186,Transformer Oil Leak Repair,
329febed-8801-4968-af1b-5a5ea004984d,0.4663449565826633,Transformer Oil Leak Repair,
1db5bae5-6bd9-4602-a140-d4ed6a1678e6,0.6064469726646279,Transformer Oil Leak Repair,
8d10041b-63ea-4fa5-9fb6-c894ca08d648,0.7348036566036469,Transformer Oil Leak Repair,
acfb9aeb-adac-4317-a035-e813b3f7e904,0.897994381255742,Transformer Oil Leak Repair,
dbdbf6a9-2d0a-40a1-870e-8bfdd7724c90,0.6575907439844872,Transformer Oil Leak Repair,
d65564c2-c538-4d93-80ad-04ecc76e6adf,0.868458735866441,Transformer Oil Leak Repair,
edfed033-a5de-425b-b9f8-9b7d908aaeaf,0.8254057933050021,Transformer Oil Leak Repair,
abb56917-2634-4004-aa05-31c8fd77877d,0.8079813970499058,Transformer Oil Leak Repair,
58b2b464-6fc9-4163-baad-cbb6079fba49,0.5324119287675848,Transformer Oil Leak Repair,
8de64759-5e63-4d49-a09f-3e58a79590e4,0.777222343753848,Transformer Oil Leak Repair,
c09bfb68-418d-4b31-94cb-49d359134629,0.04699460829768887,Transformer Oil Leak Repair,
cfae1b78-6360-4402-b461-fc07e398e1dc,0.8716441212362908,Transformer Oil Leak Repair,
66980d6f-c936-4e34-adcb-b411dcab678e,0.5484494386272858,Transformer Oil Leak Repair,
cf6b8e26-fb0a-4fb6-a035-06aab9e06557,0.10930102108669348,Transformer Oil Leak Repair,
b965f1e4-36f6-4092-98ff-a6fc2a773551,0.5767027093613258,Transformer Oil Leak Repair,
6cc92473-0841-4d1c-9024-64b4e149783f,0.03684699338744102,Transformer Oil Leak Repair,
748ed088-94d3-4ba9-93c7-93392e83b7e7,0.8829792012541986,Transformer Oil Leak Repair,
5a49f759-6462-454c-b134-1647fe335906,0.8961162031134332,Transformer Oil Leak Repair,
bc8bc99d-4a4b-4559-b5d7-fda55afb3792,0.9001520064770662,Transformer Oil Leak Repair,
ff75f7c7-08e0-40d4-ad59-0c69354a4592,0.9709814086387885,Transformer Oil Leak Repair,
6edca3c1-58a6-4c55-a0ef-2cd85c5010a1,0.8312199223165283,Transformer Oil Leak Repair,
0d8807ef-3eb1-4df1-a7d8-803398d7ccb2,0.3487442667937436,Transformer Oil Leak Repair,
b9d95c58-cc29-4872-9e8f-e2d7176aafed,0.7758644187960707,Transformer Oil Leak Repair,
7c5827b2-a5e5-467f-8bc6-60b5bb43049f,0.8054880444913424,Transformer Oil Leak Repair,
36fde5a0-5619-472d-b9fa-e2a134954d1b,0.23143506448331008,Transformer Oil Leak Repair,
da3cb3ce-c098-4330-95c8-4556d50f6a61,0.9938276227658821,Transformer Oil Leak Repair,
8d70298d-5414-4a9b-8f71-1c35063c8eea,0.5798726526802009,Transformer Oil Leak Repair,
f94b8605-afe3-4c45-be7e-8c9ca9a91ea7,0.6506951672069616,Transformer Oil Leak Repair,
67c99da6-b962-4f32-a672-1adee249e60d,0.23768281305659544,Transformer Oil Leak Repair,
ff54b62b-8119-4179-86b5-bd9df7608cd4,0.4890499381335919,Transformer Oil Leak Repair,
96fe6486-3230-457f-a597-a8ff6d055d46,0.771249032647374,Transformer Oil Leak Repair,
e16d2db3-c8ba-4b35-b272-028fbf995205,0.06384569526731743,Transformer Oil Leak Repair,
c306f315-f875-4570-bba9-a995467e6ed1,0.44512734203838744,Transformer Oil Leak Repair,
80771696-7deb-4b56-92b4-64f0e0db8db3,0.8492044317979779,Transformer Oil Leak Repair,
d0e8d0d0-0811-492c-b899-3d1d92453084,0.06547400205403386,Transformer Oil Leak Repair,
ceafbc6c-9089-4dc3-b4d8-e5c8f429fa4a,0.28029849309477695,Transformer Oil Leak Repair,
42bad2cd-64e4-4887-8564-52fae1f02500,0.025874411567344158,Transformer Oil Leak Repair,
cb07394e-f96a-4076-b5bb-c1798e2e3357,0.6273075749617082,Transformer Oil Leak Repair,
31ed989a-4e59-4ba2-a44c-daeb0dc3c373,0.29219924892027094,Transformer Oil Leak Repair,
b934e1be-d52a-45b9-ad44-e70da9eea323,0.6355780979965558,Transformer Oil Leak Repair,
e404e2ee-a408-4e4c-ba78-ae2290abc7d6,0.36442357193635455,Transformer Oil Leak Repair,
24735c70-4a20-42e9-898e-830e8c7c6306,0.5937470958689504,Transformer Oil Leak Repair,
ca15727f-6757-4ff8-8eb5-b864cf8ebeef,0.7640074440570594,Transformer Oil Leak Repair,
5ad70eef-d1f4-4054-aafa-2bff218e0e53,0.4503360875375281,Transformer Oil Leak Repair,
45031916-28e8-41bd-a736-223cf7f758ea,0.3463550517957934,Transformer Oil Leak Repair,
6d007935-568a-4087-95c0-98db5a13aec0,0.43058818288971556,Transformer Oil Leak Repair,
fcb52512-9b76-477b-8a24-c8aad93e3f3a,0.9977525949464453,Transformer Oil Leak Repair,
1a5d0cb7-1e46-4380-a619-2b16d6553d4a,0.897006998791631,Transformer Oil Leak Repair,
0323247a-03ec-47b6-96fc-6dbf52dde8e0,0.747434740941763,Transformer Oil Leak Repair,
6d00bb2c-5fa4-485d-9a02-5489bdf8e3ad,0.993385566143666,Transformer Oil Leak Repair,
93f82fe4-77dd-49ac-8e9d-b213ac349225,0.9153073305472618,Transformer Oil Leak Repair,
9a0ea83a-69a4-493c-b2f2-e14f8f1c2dd5,0.15601900868411334,Transformer Oil Leak Repair,
75d53db9-aae5-44fc-b770-a23bac91bfef,0.5277210105508005,Transformer Oil Leak Repair,
f3b62fc6-bb48-4e00-ba0e-8616fc9b2ada,0.8066187350807033,Transformer Oil Leak Repair,
f86ee554-eb79-430e-aae4-fb8cf6bfdb8e,0.9208797708087061,Transformer Oil Leak Repair,
7f93fdec-d909-4961-a107-1c573907888f,0.7551894950561268,Transformer Oil Leak Repair,
8a80562c-89f0-42d7-bf7d-5302caa5329b,0.9995500972728689,Transformer Oil Leak Repair,
911ac1a5-f2f7-463a-b095-0ee544d1bbbc,0.7126496865770978,Transformer Oil Leak Repair,
7b95370a-f114-4a45-9059-fce2dd165f56,0.5855743482625075,Transformer Oil Leak Repair,
93a34e05-3670-4164-abee-740f1227d313,0.571645476378094,Transformer Oil Leak Repair,
18a7a0e3-29a5-4116-a7b7-c80b8878868f,0.051928025305905345,Transformer Oil Leak Repair,
9080cb0a-6e3d-43e9-971b-cf7a82f753ac,0.8760711034294096,Transformer Oil Leak Repair,
10f67400-de8e-4513-b4ea-7163af9cc409,0.6798711986241689,Transformer Oil Leak Repair,
8f9f2259-e7b6-43a1-a3f4-7dbcb5375265,0.6084682614618184,Transformer Oil Leak Repair,
9153bafd-c16a-4489-aa35-12e4891cae7d,0.4750797974644785,Transformer Oil Leak Repair,
ee3da014-f1a5-434e-bbe9-47e856c877f6,0.5468243255199582,Transformer Oil Leak Repair,
c1813691-a98c-48cb-bd40-168ae2dc068d,0.025245818022228472,Transformer Oil Leak Repair,
54db4d3e-c57e-4da4-af53-65d56c6b0003,0.46290314739337624,Transformer Oil Leak Repair,
453e0778-2f05-4ead-9312-7d574b3652cf,0.5264673669854498,Transformer Oil Leak Repair,
f7fbc338-a007-4312-ad84-14e1cd5c8ccd,0.8337153982781499,Transformer Oil Leak Repair,
6c51ea25-a399-4a08-a059-9f0fef3f93fd,0.7635595253012182,Transformer Oil Leak Repair,
4e519a01-1930-4c5d-84c7-d488b12e92dc,0.8205939220654519,Transformer Oil Leak Repair,
1a0eafea-cd1e-466c-83b5-27dbd39c22c1,0.29689679539473324,Transformer Oil Leak Repair,
d6545c76-f0f0-4bdf-9d6d-fcbf0d890a21,0.3090322962464995,Transformer Oil Leak Repair,
b80973b4-9621-4e35-b0b1-b6b549f791b6,0.7675802560166748,Transformer Oil Leak Repair,
03d23688-c188-44db-aa08-c44cc59aad76,0.5077300781992927,Transformer Oil Leak Repair,
6cfe46f4-a8b8-4975-8a8e-78e9d4b9e316,0.8831734733386231,Transformer Oil Leak Repair,
794bd785-ed80-43da-b593-c3fa4d14cd34,0.6345663662204796,Transformer Oil Leak Repair,
41784c71-6925-4e25-94e7-f0a0176b6af5,0.8717343860789292,Transformer Oil Leak Repair,
345fbd9d-7247-41ce-956b-68c5db3d7ebe,0.8570737388743946,Transformer Oil Leak Repair,
da38804c-56fe-4600-a2f7-645647dbde16,0.42829262742235075,Transformer Oil Leak Repair,
031111d5-567b-451d-b69f-2aa37330dcc2,0.682308907541841,Transformer Oil Leak Repair,
17dcc555-662c-4dd0-840e-d14209dbcf10,0.4880714290688002,Transformer Oil Leak Repair,
e6f22eb0-34cc-4c9c-9a45-1de9b9fce806,0.3444678449028806,Transformer Oil Leak Repair,
572ec351-aa10-4183-8ca8-0031f42fba92,0.46060986909109813,Transformer Oil Leak Repair,
5420bbda-abce-4844-ac7a-9a61ca4bed53,0.19803243746281374,Transformer Oil Leak Repair,
cac0f8ba-bd27-464c-b51f-9e89b4e23ac9,0.10109126267855018,Transformer Oil Leak Repair,
dcc31661-8c32-490d-82bd-00536fade1c1,0.6796372717518422,Transformer Oil Leak Repair,
6f9a4f6a-720a-4ae8-91eb-f73daa793517,0.7017614053023026,Transformer Oil Leak Repair,
47632811-d9e1-484e-8eb0-8b33c3a35b10,0.3491695456027326,Transformer Oil Leak Repair,
02bb6f82-30ac-44c3-a0e8-acc047ca9a66,0.3575063140997462,Transformer Oil Leak Repair,
8f7abe54-3ac9-4e51-8de9-d4d626119966,0.21337371398942673,Transformer Oil Leak Repair,
05d0ca48-f12b-4a3d-b663-0955aecf5604,0.3603192943792054,Transformer Oil Leak Repair,
a5416f93-4283-47ec-99d3-1634a98ffeae,0.04799739937175762,Transformer Oil Leak Repair,
142da2d3-1e67-4917-aab0-bc97e4af6674,0.8255863998917733,Transformer Oil Leak Repair,
f250c22f-d671-4346-bfe7-c5e95c774f99,0.088815325492975,Transformer Oil Leak Repair,
c094a54c-176b-40a2-bf5d-e20ec09f6e31,0.7824310585377916,Transformer Oil Leak Repair,
2f47f833-79fd-4d96-b21b-e4d3539ea1af,0.18652146383543777,Transformer Oil Leak Repair,
b95a6972-a49f-44ca-b804-92503f570f5c,0.26811502557443834,Transformer Oil Leak Repair,
32bf05b6-88b1-4042-88e4-1ce99db494ac,0.1429170824678957,Transformer Oil Leak Repair,
c88a07d3-7b08-43ed-a47b-004fb93e687c,0.9094067668703976,Transformer Oil Leak Repair,
85d52681-1c6b-4471-a85a-113c72d01ba0,0.6592346809271589,Transformer Oil Leak Repair,
95b33f51-65f1-4f40-8383-67a9c82396a6,0.1351413216037355,Transformer Oil Leak Repair,
b9339f5c-0337-49be-959c-e21393a64043,0.3583116196133357,Transformer Oil Leak Repair,
d69016fd-6a5b-4231-b078-608ef42828b4,0.4894258721718098,Transformer Oil Leak Repair,
45c0f4c0-6d57-44e8-84e9-d95e26e2b480,0.93688113780487,Transformer Oil Leak Repair,
26954d89-20d8-4f6b-b886-401325d2be9c,0.770854432199525,Transformer Oil Leak Repair,
96a43f17-ec3a-4a39-a4a9-466f9cf495ee,0.7540804209007974,Transformer Oil Leak Repair,
a21d32e7-66e4-4c4a-8d5d-a4bb1c8f934d,0.3937784869954871,Transformer Oil Leak Repair,
475ba0eb-54b3-4ae6-82d0-40ffdc311c7c,0.5305828620730272,Transformer Oil Leak Repair,
62c960d7-f113-4f1e-979b-018a79d26020,0.6559286581842484,Transformer Oil Leak Repair,
5cd52d2d-48ea-4767-ba53-1b4db8c5c217,0.218324473640771,Transformer Oil Leak Repair,
